metric_id_1,m1,metric_id_2,m2,metric_id_3,m3,metric_id_4,m4,metric_id_5,m5,metric_id_6,m6,metric_id_7,m7,type,value
28,Tamil Nadu,4,CSO,2,Direct,4,01-12-16,3,01-02 yrs,2,00-01 yrs,3,2,candidate_count,1
28,Tamil Nadu,4,CSO,2,Direct,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,3
28,Tamil Nadu,4,CSO,2,Direct,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
28,Tamil Nadu,4,CSO,2,Direct,4,01-12-16,4,02-05 yrs,4,02-05 yrs,3,2,candidate_count,1
28,Tamil Nadu,4,CSO,2,Direct,4,01-12-16,5,05-10 yrs,4,02-05 yrs,3,2,candidate_count,2
28,Tamil Nadu,4,CSO,2,Direct,4,01-12-16,5,05-10 yrs,4,02-05 yrs,4,3,candidate_count,1
28,Tamil Nadu,4,CSO,2,Direct,4,01-12-16,6,10-50 yrs,4,02-05 yrs,5,4,candidate_count,1
28,Tamil Nadu,4,CSO,3,Career Page,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,5
28,Tamil Nadu,4,CSO,3,Career Page,2,01-10-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,2
28,Tamil Nadu,4,CSO,3,Career Page,2,01-10-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,4
28,Tamil Nadu,4,CSO,3,Career Page,2,01-10-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,1
28,Tamil Nadu,4,CSO,3,Career Page,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,15
28,Tamil Nadu,4,CSO,3,Career Page,3,01-11-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,6
28,Tamil Nadu,4,CSO,3,Career Page,3,01-11-16,3,01-02 yrs,2,00-01 yrs,3,2,candidate_count,1
28,Tamil Nadu,4,CSO,3,Career Page,3,01-11-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,2
28,Tamil Nadu,4,CSO,3,Career Page,3,01-11-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
28,Tamil Nadu,4,CSO,3,Career Page,3,01-11-16,4,02-05 yrs,3,01-02 yrs,4,3,candidate_count,1
28,Tamil Nadu,4,CSO,3,Career Page,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,8
28,Tamil Nadu,4,CSO,3,Career Page,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,20
28,Tamil Nadu,4,CSO,3,Career Page,4,01-12-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,7
28,Tamil Nadu,4,CSO,3,Career Page,4,01-12-16,3,01-02 yrs,2,00-01 yrs,3,2,candidate_count,4
28,Tamil Nadu,4,CSO,3,Career Page,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,4
28,Tamil Nadu,4,CSO,3,Career Page,4,01-12-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
28,Tamil Nadu,4,CSO,3,Career Page,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,4
28,Tamil Nadu,4,CSO,3,Career Page,4,01-12-16,5,05-10 yrs,3,01-02 yrs,4,3,candidate_count,1
28,Tamil Nadu,4,CSO,3,Career Page,4,01-12-16,5,05-10 yrs,4,02-05 yrs,4,3,candidate_count,2
28,Tamil Nadu,4,CSO,3,Career Page,4,01-12-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,2
28,Tamil Nadu,4,CSO,4,Referral,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,8
28,Tamil Nadu,4,CSO,4,Referral,2,01-10-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,2
28,Tamil Nadu,4,CSO,4,Referral,2,01-10-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,2
28,Tamil Nadu,4,CSO,4,Referral,2,01-10-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
28,Tamil Nadu,4,CSO,4,Referral,2,01-10-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
28,Tamil Nadu,4,CSO,4,Referral,2,01-10-16,6,10-50 yrs,4,02-05 yrs,5,4,candidate_count,1
28,Tamil Nadu,4,CSO,4,Referral,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,7
28,Tamil Nadu,4,CSO,4,Referral,3,01-11-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,4
28,Tamil Nadu,4,CSO,4,Referral,3,01-11-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,3
28,Tamil Nadu,4,CSO,4,Referral,3,01-11-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
28,Tamil Nadu,4,CSO,4,Referral,3,01-11-16,4,02-05 yrs,3,01-02 yrs,4,3,candidate_count,1
28,Tamil Nadu,4,CSO,4,Referral,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
28,Tamil Nadu,4,CSO,4,Referral,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,4
28,Tamil Nadu,4,CSO,4,Referral,4,01-12-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,1
28,Tamil Nadu,4,CSO,4,Referral,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,3
28,Tamil Nadu,4,CSO,4,Referral,4,01-12-16,5,05-10 yrs,3,01-02 yrs,6,5,candidate_count,1
28,Tamil Nadu,5,RM,1,Vendor,2,01-10-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,2
28,Tamil Nadu,5,RM,1,Vendor,2,01-10-16,3,01-02 yrs,2,00-01 yrs,4,3,candidate_count,1
28,Tamil Nadu,5,RM,1,Vendor,2,01-10-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
28,Tamil Nadu,5,RM,1,Vendor,2,01-10-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,3
28,Tamil Nadu,5,RM,1,Vendor,2,01-10-16,4,02-05 yrs,4,02-05 yrs,3,2,candidate_count,2
28,Tamil Nadu,5,RM,1,Vendor,2,01-10-16,5,05-10 yrs,3,01-02 yrs,4,3,candidate_count,1
28,Tamil Nadu,5,RM,1,Vendor,2,01-10-16,5,05-10 yrs,3,01-02 yrs,6,5,candidate_count,2
28,Tamil Nadu,5,RM,1,Vendor,2,01-10-16,5,05-10 yrs,4,02-05 yrs,3,2,candidate_count,1
28,Tamil Nadu,5,RM,1,Vendor,2,01-10-16,5,05-10 yrs,4,02-05 yrs,5,4,candidate_count,1
28,Tamil Nadu,5,RM,1,Vendor,2,01-10-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,2
28,Tamil Nadu,5,RM,1,Vendor,2,01-10-16,6,10-50 yrs,4,02-05 yrs,4,3,candidate_count,1
28,Tamil Nadu,5,RM,1,Vendor,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,4
28,Tamil Nadu,5,RM,1,Vendor,3,01-11-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,2
28,Tamil Nadu,5,RM,1,Vendor,3,01-11-16,3,01-02 yrs,2,00-01 yrs,3,2,candidate_count,1
28,Tamil Nadu,5,RM,1,Vendor,3,01-11-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
28,Tamil Nadu,5,RM,1,Vendor,3,01-11-16,4,02-05 yrs,2,00-01 yrs,5,4,candidate_count,1
28,Tamil Nadu,5,RM,1,Vendor,3,01-11-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,3
28,Tamil Nadu,5,RM,1,Vendor,3,01-11-16,4,02-05 yrs,3,01-02 yrs,4,3,candidate_count,3
28,Tamil Nadu,5,RM,1,Vendor,3,01-11-16,4,02-05 yrs,3,01-02 yrs,5,4,candidate_count,1
28,Tamil Nadu,5,RM,1,Vendor,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,6
28,Tamil Nadu,5,RM,1,Vendor,3,01-11-16,4,02-05 yrs,4,02-05 yrs,3,2,candidate_count,2
28,Tamil Nadu,5,RM,1,Vendor,3,01-11-16,5,05-10 yrs,4,02-05 yrs,4,3,candidate_count,1
28,Tamil Nadu,5,RM,1,Vendor,3,01-11-16,6,10-50 yrs,4,02-05 yrs,8,7,candidate_count,1
28,Tamil Nadu,5,RM,1,Vendor,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,2
28,Tamil Nadu,5,RM,1,Vendor,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,6
28,Tamil Nadu,5,RM,1,Vendor,4,01-12-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,4
28,Tamil Nadu,5,RM,1,Vendor,4,01-12-16,4,02-05 yrs,3,01-02 yrs,4,3,candidate_count,2
28,Tamil Nadu,5,RM,1,Vendor,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
28,Tamil Nadu,5,RM,1,Vendor,4,01-12-16,5,05-10 yrs,3,01-02 yrs,5,4,candidate_count,2
28,Tamil Nadu,5,RM,1,Vendor,4,01-12-16,5,05-10 yrs,4,02-05 yrs,4,3,candidate_count,1
28,Tamil Nadu,5,RM,1,Vendor,4,01-12-16,5,05-10 yrs,4,02-05 yrs,5,4,candidate_count,2
28,Tamil Nadu,5,RM,1,Vendor,4,01-12-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,1
28,Tamil Nadu,5,RM,1,Vendor,4,01-12-16,6,10-50 yrs,4,02-05 yrs,5,4,candidate_count,2
28,Tamil Nadu,5,RM,2,Direct,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,3
28,Tamil Nadu,5,RM,2,Direct,2,01-10-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
28,Tamil Nadu,5,RM,2,Direct,2,01-10-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,1
28,Tamil Nadu,5,RM,2,Direct,2,01-10-16,6,10-50 yrs,4,02-05 yrs,4,3,candidate_count,1
28,Tamil Nadu,5,RM,2,Direct,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
28,Tamil Nadu,5,RM,2,Direct,3,01-11-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
28,Tamil Nadu,5,RM,2,Direct,3,01-11-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
28,Tamil Nadu,5,RM,2,Direct,3,01-11-16,4,02-05 yrs,3,01-02 yrs,4,3,candidate_count,2
28,Tamil Nadu,5,RM,2,Direct,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
28,Tamil Nadu,5,RM,2,Direct,3,01-11-16,5,05-10 yrs,3,01-02 yrs,4,3,candidate_count,1
28,Tamil Nadu,5,RM,2,Direct,3,01-11-16,5,05-10 yrs,3,01-02 yrs,5,4,candidate_count,1
28,Tamil Nadu,5,RM,2,Direct,3,01-11-16,5,05-10 yrs,3,01-02 yrs,6,5,candidate_count,2
28,Tamil Nadu,5,RM,2,Direct,3,01-11-16,5,05-10 yrs,3,01-02 yrs,8,7,candidate_count,1
28,Tamil Nadu,5,RM,2,Direct,3,01-11-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,1
28,Tamil Nadu,5,RM,2,Direct,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,2
28,Tamil Nadu,5,RM,2,Direct,4,01-12-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
28,Tamil Nadu,5,RM,2,Direct,4,01-12-16,4,02-05 yrs,3,01-02 yrs,5,4,candidate_count,1
28,Tamil Nadu,5,RM,2,Direct,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
28,Tamil Nadu,5,RM,2,Direct,4,01-12-16,6,10-50 yrs,6,10-50 yrs,3,2,candidate_count,1
28,Tamil Nadu,5,RM,3,Career Page,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,12
28,Tamil Nadu,5,RM,3,Career Page,2,01-10-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,5
28,Tamil Nadu,5,RM,3,Career Page,2,01-10-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
28,Tamil Nadu,5,RM,3,Career Page,2,01-10-16,4,02-05 yrs,3,01-02 yrs,4,3,candidate_count,1
28,Tamil Nadu,5,RM,3,Career Page,2,01-10-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,6
28,Tamil Nadu,5,RM,3,Career Page,2,01-10-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,2
28,Tamil Nadu,5,RM,3,Career Page,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,16
28,Tamil Nadu,5,RM,3,Career Page,3,01-11-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,6
28,Tamil Nadu,5,RM,3,Career Page,3,01-11-16,3,01-02 yrs,2,00-01 yrs,3,2,candidate_count,1
28,Tamil Nadu,5,RM,3,Career Page,3,01-11-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,4
28,Tamil Nadu,5,RM,3,Career Page,3,01-11-16,4,02-05 yrs,2,00-01 yrs,6,5,candidate_count,1
28,Tamil Nadu,5,RM,3,Career Page,3,01-11-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,2
28,Tamil Nadu,5,RM,3,Career Page,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,7
28,Tamil Nadu,5,RM,3,Career Page,3,01-11-16,4,02-05 yrs,4,02-05 yrs,3,2,candidate_count,1
28,Tamil Nadu,5,RM,3,Career Page,3,01-11-16,5,05-10 yrs,3,01-02 yrs,4,3,candidate_count,1
28,Tamil Nadu,5,RM,3,Career Page,3,01-11-16,5,05-10 yrs,4,02-05 yrs,3,2,candidate_count,2
28,Tamil Nadu,5,RM,3,Career Page,3,01-11-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,1
28,Tamil Nadu,5,RM,3,Career Page,3,01-11-16,6,10-50 yrs,5,05-10 yrs,3,2,candidate_count,1
28,Tamil Nadu,5,RM,3,Career Page,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,19
28,Tamil Nadu,5,RM,3,Career Page,4,01-12-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,5
28,Tamil Nadu,5,RM,3,Career Page,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,8
28,Tamil Nadu,5,RM,3,Career Page,4,01-12-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
28,Tamil Nadu,5,RM,3,Career Page,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,8
28,Tamil Nadu,5,RM,3,Career Page,4,01-12-16,5,05-10 yrs,3,01-02 yrs,4,3,candidate_count,1
28,Tamil Nadu,5,RM,3,Career Page,4,01-12-16,5,05-10 yrs,3,01-02 yrs,6,5,candidate_count,1
28,Tamil Nadu,5,RM,3,Career Page,4,01-12-16,5,05-10 yrs,4,02-05 yrs,3,2,candidate_count,1
28,Tamil Nadu,5,RM,3,Career Page,4,01-12-16,5,05-10 yrs,4,02-05 yrs,4,3,candidate_count,2
28,Tamil Nadu,5,RM,3,Career Page,4,01-12-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,6
28,Tamil Nadu,5,RM,4,Referral,2,01-10-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,2
28,Tamil Nadu,5,RM,4,Referral,2,01-10-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,1
28,Tamil Nadu,5,RM,4,Referral,3,01-11-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
28,Tamil Nadu,5,RM,4,Referral,3,01-11-16,4,02-05 yrs,4,02-05 yrs,3,2,candidate_count,1
28,Tamil Nadu,5,RM,4,Referral,3,01-11-16,6,10-50 yrs,4,02-05 yrs,8,7,candidate_count,1
28,Tamil Nadu,5,RM,4,Referral,3,01-11-16,6,10-50 yrs,5,05-10 yrs,3,2,candidate_count,1
28,Tamil Nadu,5,RM,4,Referral,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
28,Tamil Nadu,5,RM,4,Referral,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
28,Tamil Nadu,5,RM,4,Referral,4,01-12-16,5,05-10 yrs,4,02-05 yrs,4,3,candidate_count,1
28,Tamil Nadu,5,RM,5,Job Portal,4,01-12-16,5,05-10 yrs,3,01-02 yrs,6,5,candidate_count,1
28,Tamil Nadu,6,BD,1,Vendor,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,7
28,Tamil Nadu,6,BD,1,Vendor,2,01-10-16,3,01-02 yrs,2,00-01 yrs,3,2,candidate_count,1
28,Tamil Nadu,6,BD,1,Vendor,2,01-10-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
28,Tamil Nadu,6,BD,1,Vendor,2,01-10-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,2
28,Tamil Nadu,6,BD,1,Vendor,2,01-10-16,4,02-05 yrs,4,02-05 yrs,3,2,candidate_count,1
28,Tamil Nadu,6,BD,1,Vendor,2,01-10-16,6,10-50 yrs,4,02-05 yrs,6,5,candidate_count,1
28,Tamil Nadu,6,BD,1,Vendor,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,27
28,Tamil Nadu,6,BD,1,Vendor,3,01-11-16,3,01-02 yrs,2,00-01 yrs,3,2,candidate_count,1
28,Tamil Nadu,6,BD,1,Vendor,3,01-11-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,3
28,Tamil Nadu,6,BD,1,Vendor,3,01-11-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
28,Tamil Nadu,6,BD,1,Vendor,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,4
28,Tamil Nadu,6,BD,1,Vendor,3,01-11-16,5,05-10 yrs,3,01-02 yrs,4,3,candidate_count,1
28,Tamil Nadu,6,BD,1,Vendor,3,01-11-16,5,05-10 yrs,3,01-02 yrs,5,4,candidate_count,1
28,Tamil Nadu,6,BD,1,Vendor,3,01-11-16,6,10-50 yrs,3,01-02 yrs,8,7,candidate_count,1
28,Tamil Nadu,6,BD,1,Vendor,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,9
28,Tamil Nadu,6,BD,1,Vendor,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
28,Tamil Nadu,6,BD,2,Direct,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,69
28,Tamil Nadu,6,BD,2,Direct,2,01-10-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,5
28,Tamil Nadu,6,BD,2,Direct,2,01-10-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,2
28,Tamil Nadu,6,BD,2,Direct,2,01-10-16,4,02-05 yrs,2,00-01 yrs,4,3,candidate_count,1
28,Tamil Nadu,6,BD,2,Direct,2,01-10-16,4,02-05 yrs,2,00-01 yrs,5,4,candidate_count,1
28,Tamil Nadu,6,BD,2,Direct,2,01-10-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
28,Tamil Nadu,6,BD,2,Direct,2,01-10-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,6
28,Tamil Nadu,6,BD,2,Direct,2,01-10-16,4,02-05 yrs,4,02-05 yrs,3,2,candidate_count,1
28,Tamil Nadu,6,BD,2,Direct,2,01-10-16,5,05-10 yrs,3,01-02 yrs,5,4,candidate_count,3
28,Tamil Nadu,6,BD,2,Direct,2,01-10-16,5,05-10 yrs,3,01-02 yrs,6,5,candidate_count,1
28,Tamil Nadu,6,BD,2,Direct,2,01-10-16,5,05-10 yrs,3,01-02 yrs,7,6,candidate_count,1
28,Tamil Nadu,6,BD,2,Direct,2,01-10-16,5,05-10 yrs,4,02-05 yrs,3,2,candidate_count,2
28,Tamil Nadu,6,BD,2,Direct,2,01-10-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,1
28,Tamil Nadu,6,BD,2,Direct,2,01-10-16,6,10-50 yrs,4,02-05 yrs,7,6,candidate_count,2
28,Tamil Nadu,6,BD,2,Direct,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,150
28,Tamil Nadu,6,BD,2,Direct,3,01-11-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,19
28,Tamil Nadu,6,BD,2,Direct,3,01-11-16,3,01-02 yrs,2,00-01 yrs,3,2,candidate_count,2
28,Tamil Nadu,6,BD,2,Direct,3,01-11-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,12
28,Tamil Nadu,6,BD,2,Direct,3,01-11-16,4,02-05 yrs,2,00-01 yrs,4,3,candidate_count,2
28,Tamil Nadu,6,BD,2,Direct,3,01-11-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,5
28,Tamil Nadu,6,BD,2,Direct,3,01-11-16,4,02-05 yrs,3,01-02 yrs,4,3,candidate_count,1
28,Tamil Nadu,6,BD,2,Direct,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,10
28,Tamil Nadu,6,BD,2,Direct,3,01-11-16,5,05-10 yrs,3,01-02 yrs,4,3,candidate_count,1
28,Tamil Nadu,6,BD,2,Direct,3,01-11-16,5,05-10 yrs,3,01-02 yrs,5,4,candidate_count,2
28,Tamil Nadu,6,BD,2,Direct,3,01-11-16,6,10-50 yrs,4,02-05 yrs,5,4,candidate_count,1
28,Tamil Nadu,6,BD,2,Direct,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,63
28,Tamil Nadu,6,BD,2,Direct,4,01-12-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,10
28,Tamil Nadu,6,BD,2,Direct,4,01-12-16,3,01-02 yrs,2,00-01 yrs,3,2,candidate_count,1
28,Tamil Nadu,6,BD,2,Direct,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,13
28,Tamil Nadu,6,BD,2,Direct,4,01-12-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,4
28,Tamil Nadu,6,BD,2,Direct,4,01-12-16,4,02-05 yrs,3,01-02 yrs,5,4,candidate_count,1
28,Tamil Nadu,6,BD,2,Direct,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,2
28,Tamil Nadu,6,BD,2,Direct,4,01-12-16,5,05-10 yrs,3,01-02 yrs,6,5,candidate_count,1
28,Tamil Nadu,6,BD,3,Career Page,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,10
28,Tamil Nadu,6,BD,3,Career Page,2,01-10-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,1
28,Tamil Nadu,6,BD,3,Career Page,2,01-10-16,3,01-02 yrs,2,00-01 yrs,3,2,candidate_count,2
28,Tamil Nadu,6,BD,3,Career Page,2,01-10-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
28,Tamil Nadu,6,BD,3,Career Page,2,01-10-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
28,Tamil Nadu,6,BD,3,Career Page,2,01-10-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,1
28,Tamil Nadu,6,BD,3,Career Page,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,40
28,Tamil Nadu,6,BD,3,Career Page,3,01-11-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,2
28,Tamil Nadu,6,BD,3,Career Page,3,01-11-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,4
28,Tamil Nadu,6,BD,3,Career Page,3,01-11-16,4,02-05 yrs,3,01-02 yrs,3,2,candidate_count,1
28,Tamil Nadu,6,BD,3,Career Page,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,3
28,Tamil Nadu,6,BD,3,Career Page,3,01-11-16,5,05-10 yrs,4,02-05 yrs,4,3,candidate_count,1
28,Tamil Nadu,6,BD,3,Career Page,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,37
28,Tamil Nadu,6,BD,3,Career Page,4,01-12-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,4
28,Tamil Nadu,6,BD,3,Career Page,4,01-12-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,4
28,Tamil Nadu,6,BD,3,Career Page,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
28,Tamil Nadu,6,BD,3,Career Page,4,01-12-16,5,05-10 yrs,3,01-02 yrs,5,4,candidate_count,1
28,Tamil Nadu,6,BD,3,Career Page,4,01-12-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,1
28,Tamil Nadu,6,BD,4,Referral,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
28,Tamil Nadu,6,BD,4,Referral,3,01-11-16,2,00-01 yrs,2,00-01 yrs,2,1,candidate_count,1
28,Tamil Nadu,6,BD,4,Referral,3,01-11-16,3,01-02 yrs,3,01-02 yrs,2,1,candidate_count,1
28,Tamil Nadu,6,BD,4,Referral,3,01-11-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,1
28,Tamil Nadu,6,BD,4,Referral,4,01-12-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
28,Tamil Nadu,6,BD,5,Job Portal,3,01-11-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,1
28,Tamil Nadu,9,Administration,1,Vendor,2,01-10-16,5,05-10 yrs,4,02-05 yrs,3,2,candidate_count,1
28,Tamil Nadu,9,Administration,1,Vendor,2,01-10-16,5,05-10 yrs,4,02-05 yrs,4,3,candidate_count,1
28,Tamil Nadu,9,Administration,1,Vendor,2,01-10-16,5,05-10 yrs,5,05-10 yrs,2,1,candidate_count,1
28,Tamil Nadu,9,Administration,1,Vendor,2,01-10-16,6,10-50 yrs,4,02-05 yrs,4,3,candidate_count,1
28,Tamil Nadu,9,Administration,1,Vendor,2,01-10-16,6,10-50 yrs,4,02-05 yrs,5,4,candidate_count,1
28,Tamil Nadu,9,Administration,1,Vendor,2,01-10-16,6,10-50 yrs,5,05-10 yrs,3,2,candidate_count,1
28,Tamil Nadu,9,Administration,1,Vendor,3,01-11-16,5,05-10 yrs,4,02-05 yrs,5,4,candidate_count,1
28,Tamil Nadu,9,Administration,1,Vendor,3,01-11-16,6,10-50 yrs,3,01-02 yrs,8,7,candidate_count,1
28,Tamil Nadu,9,Administration,1,Vendor,3,01-11-16,6,10-50 yrs,4,02-05 yrs,6,5,candidate_count,1
28,Tamil Nadu,9,Administration,1,Vendor,3,01-11-16,6,10-50 yrs,4,02-05 yrs,7,6,candidate_count,1
28,Tamil Nadu,9,Administration,1,Vendor,3,01-11-16,6,10-50 yrs,5,05-10 yrs,3,2,candidate_count,1
28,Tamil Nadu,9,Administration,1,Vendor,4,01-12-16,4,02-05 yrs,4,02-05 yrs,2,1,candidate_count,2
28,Tamil Nadu,9,Administration,1,Vendor,4,01-12-16,5,05-10 yrs,4,02-05 yrs,3,2,candidate_count,1
28,Tamil Nadu,9,Administration,1,Vendor,4,01-12-16,5,05-10 yrs,4,02-05 yrs,5,4,candidate_count,1
28,Tamil Nadu,9,Administration,1,Vendor,4,01-12-16,6,10-50 yrs,4,02-05 yrs,4,3,candidate_count,1
28,Tamil Nadu,9,Administration,2,Direct,2,01-10-16,1,00 yrs,1,00 yrs,1,0,candidate_count,1
28,Tamil Nadu,9,Administration,2,Direct,3,01-11-16,1,00 yrs,1,00 yrs,1,0,candidate_count,2
