m1,m2,m3,m4,m5,m6,type,value
Delhi,BD,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,19
Delhi,BD,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,31
Delhi,BD,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,17
Delhi,BD,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Delhi,BD,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,14
Delhi,BD,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,7
Delhi,BD,Job Portal,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Delhi,Administration,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Delhi,Finance,Vendor,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Delhi,Finance,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Delhi,Finance,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Delhi,Finance,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Delhi,Finance,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Delhi,Finance,Job Portal,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Delhi,Support,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Delhi,Support,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Delhi,Support,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Delhi,Credit,Vendor,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Delhi,Credit,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Delhi,Credit,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Delhi,Credit,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,6
Delhi,Credit,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Delhi,Credit,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Delhi,Credit,Referral,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Delhi,Others,Vendor,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Delhi,Others,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Delhi,Others,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Delhi,Others,Referral,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Delhi,Marketing,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Goa,CSO,Vendor,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Goa,CSO,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Goa,CSO,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Goa,CSO,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Goa,RM,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Goa,BD,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,4
Goa,BD,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,3
Goa,BD,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Goa,BD,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Goa,Others,Vendor,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,Corporate,Vendor,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,Corporate,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,3
Gujarat,Corporate,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,Corporate,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Gujarat,Corporate,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Gujarat,Corporate,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,3
Gujarat,Corporate,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,7
Gujarat,IT,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,CSO,Vendor,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,14
Gujarat,CSO,Vendor,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,67
Gujarat,CSO,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,38
Gujarat,CSO,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,17
Gujarat,CSO,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,9
Gujarat,CSO,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,62
Gujarat,CSO,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,27
Gujarat,CSO,Job Portal,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,6
Gujarat,RM,Vendor,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,19
Gujarat,RM,Vendor,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,11
Gujarat,RM,Vendor,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,14
Gujarat,RM,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,RM,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Gujarat,RM,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,4
Gujarat,RM,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,15
Gujarat,RM,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,8
Gujarat,RM,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,24
Gujarat,RM,Referral,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,BD,Vendor,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,5
Gujarat,BD,Vendor,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,4
Gujarat,BD,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,7
Gujarat,BD,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,9
Gujarat,BD,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,3
Gujarat,BD,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,52
Gujarat,BD,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,148
Gujarat,BD,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,31
Gujarat,BD,Referral,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,Operations,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,Operations,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Gujarat,Analytics,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,Analytics,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,Administration,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,3
Gujarat,Administration,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,Administration,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,Administration,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Gujarat,Administration,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,3
Gujarat,Finance,Vendor,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,Finance,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,Finance,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,Finance,Job Portal,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,Finance,Job Portal,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,Support,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,Credit,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Gujarat,Credit,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Gujarat,Credit,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,Credit,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,5
Gujarat,Credit,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,5
Gujarat,Credit,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,3
Gujarat,Others,Vendor,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,Others,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Gujarat,Others,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Gujarat,Others,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,3
Gujarat,Others,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Gujarat,Others,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,Others,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,3
Gujarat,Marketing,Vendor,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,Marketing,Vendor,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Gujarat,Marketing,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Haryana,HR,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Haryana,Corporate,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,4
Haryana,Corporate,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,9
Haryana,Corporate,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Haryana,Corporate,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Haryana,Corporate,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Haryana,Corporate,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,6
Haryana,IT,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Haryana,CSO,Vendor,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,3
Haryana,CSO,Vendor,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Haryana,CSO,Vendor,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,11
Haryana,CSO,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,30
Haryana,CSO,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,46
Haryana,CSO,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,17
Haryana,CSO,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,8
Haryana,CSO,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,22
Haryana,CSO,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,21
Haryana,CSO,Referral,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Haryana,CSO,Referral,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Haryana,CSO,Unclassified,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Haryana,RM,Vendor,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,13
Haryana,RM,Vendor,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,15
Haryana,RM,Vendor,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,4
Haryana,RM,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,3
Haryana,RM,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,10
Haryana,RM,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,5
Haryana,RM,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,4
Haryana,RM,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,7
Haryana,RM,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,4
Haryana,BD,Vendor,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Haryana,BD,Vendor,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Haryana,BD,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,22
Haryana,BD,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,39
Haryana,BD,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,16
Haryana,BD,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Haryana,BD,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,5
Haryana,BD,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,6
Haryana,Administration,Vendor,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,3
Haryana,Administration,Vendor,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Haryana,Administration,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Haryana,Administration,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Haryana,Administration,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Haryana,Finance,Vendor,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Haryana,Support,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,5
Haryana,Support,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,4
Haryana,Credit,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Haryana,Credit,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Haryana,Credit,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Haryana,Others,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Haryana,Others,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Haryana,Others,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Haryana,Marketing,Vendor,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Himachal Pradesh,Corporate,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Himachal Pradesh,Corporate,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Himachal Pradesh,CSO,Vendor,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Himachal Pradesh,CSO,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,7
Himachal Pradesh,CSO,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,4
Himachal Pradesh,CSO,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Himachal Pradesh,CSO,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,3
Himachal Pradesh,RM,Vendor,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Himachal Pradesh,RM,Vendor,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,5
Himachal Pradesh,RM,Vendor,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Himachal Pradesh,RM,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Himachal Pradesh,RM,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,3
Himachal Pradesh,RM,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Himachal Pradesh,RM,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Himachal Pradesh,RM,Referral,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Himachal Pradesh,BD,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,11
Himachal Pradesh,BD,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,5
Himachal Pradesh,BD,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,3
Himachal Pradesh,BD,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Himachal Pradesh,BD,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Himachal Pradesh,Credit,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Himachal Pradesh,Credit,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Jammu & Kashmir,Corporate,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,3
Jammu & Kashmir,IT,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jammu & Kashmir,IT,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jammu & Kashmir,CSO,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jammu & Kashmir,CSO,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,5
Jammu & Kashmir,CSO,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Jammu & Kashmir,CSO,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,11
Jammu & Kashmir,RM,Vendor,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jammu & Kashmir,RM,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jammu & Kashmir,RM,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jammu & Kashmir,RM,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jammu & Kashmir,RM,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,4
Jammu & Kashmir,BD,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,7
Jammu & Kashmir,BD,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,4
Jammu & Kashmir,BD,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,6
Jammu & Kashmir,BD,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,4
Jammu & Kashmir,Administration,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jammu & Kashmir,Administration,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jammu & Kashmir,Credit,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Jammu & Kashmir,Credit,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jammu & Kashmir,Credit,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,5
Jharkhand,HR,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jharkhand,Corporate,Vendor,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jharkhand,Corporate,Vendor,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jharkhand,Corporate,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,3
Jharkhand,Corporate,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jharkhand,Corporate,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,4
Jharkhand,IT,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Jharkhand,IT,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Jharkhand,CSO,Vendor,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Jharkhand,CSO,Vendor,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jharkhand,CSO,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,4
Jharkhand,CSO,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,11
Jharkhand,CSO,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,12
Jharkhand,CSO,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,5
Jharkhand,CSO,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,15
Jharkhand,CSO,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,22
Jharkhand,CSO,Referral,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jharkhand,CSO,Referral,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jharkhand,RM,Vendor,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jharkhand,RM,Vendor,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Jharkhand,RM,Vendor,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Jharkhand,RM,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,10
Jharkhand,RM,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jharkhand,RM,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,3
Jharkhand,RM,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jharkhand,RM,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,4
Jharkhand,RM,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,4
Jharkhand,BD,Vendor,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jharkhand,BD,Vendor,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jharkhand,BD,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,31
Jharkhand,BD,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,12
Jharkhand,BD,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,14
Jharkhand,BD,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Jharkhand,BD,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,21
Jharkhand,BD,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,19
Jharkhand,Administration,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Jharkhand,Administration,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,4
Jharkhand,Finance,Vendor,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jharkhand,Finance,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jharkhand,Credit,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jharkhand,Credit,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jharkhand,Credit,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jharkhand,Credit,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jharkhand,Others,Vendor,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jharkhand,Others,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Jharkhand,Marketing,Vendor,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Karnataka,HR,Vendor,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Karnataka,HR,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Karnataka,HR,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Karnataka,HR,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Karnataka,Corporate,Vendor,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,8
Karnataka,Corporate,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,5
Karnataka,Corporate,Direct,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Karnataka,Corporate,Direct,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,4
Karnataka,Corporate,Career Page,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Karnataka,Corporate,Career Page,01-11-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Karnataka,Corporate,Career Page,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,2
Karnataka,Corporate,Referral,01-12-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
Karnataka,IT,Direct,01-10-16,TAT1: Application to interview schedule,CR Overall,conversion_ratio_deno,1
